age,duration,campaign,pdays,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,marital_divorced,marital_married,marital_single,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,contact_cellular,contact_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_failure,poutcome_nonexistent,poutcome_success,y
45,3.683333333333333,4,0,-1.8,93.075,-47.1,1.415,5099.1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,3.4833333333333334,3,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43,2.466666666666667,2,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,5.866666666666666,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
30,2.183333333333333,8,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
30,3.7666666666666666,4,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
32,4.1,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,3.566666666666667,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
49,2.533333333333333,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
56,0.9166666666666666,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
54,1.8833333333333333,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56,7.033333333333333,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
59,1.45,9,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,8.6,4,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,7.483333333333333,1,1,-1.8,93.749,-34.6,0.659,5008.7,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
44,10.133333333333333,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
24,1.2166666666666666,4,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34,2.05,1,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
36,2.9,1,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,16.183333333333334,2,0,-2.9,92.963,-40.8,1.206,5076.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,15.05,3,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
36,2.183333333333333,4,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
39,0.8166666666666667,3,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
37,1.1833333333333333,1,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
38,2.75,1,0,-1.8,92.89299999999999,-46.2,1.27,5099.1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
32,2.1,1,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
41,7.666666666666667,3,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
36,1.4833333333333334,2,0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
54,4.033333333333333,6,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
37,2.933333333333333,1,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
44,0.6666666666666666,3,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,0.6166666666666667,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
32,10.05,2,1,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51,3.283333333333333,3,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
27,1.8166666666666667,3,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
35,3.2,1,0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
39,9.716666666666667,2,0,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
34,5.983333333333333,5,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
27,5.066666666666666,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
31,19.266666666666666,1,0,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
35,1.3166666666666667,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,2.4166666666666665,24,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
49,4.833333333333333,1,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
59,0.8333333333333334,4,0,1.4,93.444,-36.1,4.962,5228.1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
48,10.9,1,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46,2.433333333333333,1,0,-1.8,93.075,-47.1,1.365,5099.1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
32,2.05,3,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39,8.4,4,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
54,1.4166666666666667,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
58,1.35,1,0,-0.1,93.79799999999999,-40.4,4.794,5195.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
29,11.9,1,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37,1.6833333333333333,3,1,-3.4,92.649,-30.1,0.722,5017.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,2.183333333333333,2,0,-1.8,93.749,-34.6,0.643,5008.7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24,6.966666666666667,2,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
78,3.966666666666667,1,0,-1.1,94.199,-37.5,0.884,4963.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
50,12.216666666666667,3,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
54,3.55,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,1.4333333333333333,3,0,-0.1,93.2,-42.0,4.12,5195.8,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
48,1.35,10,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
50,10.583333333333334,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
32,2.5,2,1,-1.1,94.199,-37.5,0.884,4963.6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
29,2.0833333333333335,1,0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
41,5.65,8,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
25,6.55,2,0,-2.9,92.963,-40.8,1.235,5076.2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
46,2.0833333333333335,1,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
38,0.1,5,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
31,3.316666666666667,1,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,2.0,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,4.55,5,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,0.6333333333333333,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
30,6.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
27,3.533333333333333,2,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,2.1333333333333333,1,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
38,1.3333333333333333,1,0,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
36,2.7333333333333334,2,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
45,7.116666666666666,1,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
48,6.466666666666667,3,1,-1.7,94.215,-40.3,0.8959999999999999,4991.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
37,6.566666666666666,3,0,1.4,94.465,-41.8,4.96,5228.1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40,6.766666666666667,3,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,4.183333333333334,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
46,4.483333333333333,1,0,-1.8,92.89299999999999,-46.2,1.264,5099.1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
30,1.5333333333333334,2,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
49,3.2,1,0,-0.1,93.2,-42.0,4.191,5195.8,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
21,4.3,4,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
36,1.55,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
39,5.55,2,0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
38,3.35,5,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30,2.7,2,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30,3.75,1,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
21,13.116666666666667,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
36,13.583333333333334,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
47,3.6166666666666667,5,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
30,2.1666666666666665,2,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39,4.05,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
44,1.3833333333333333,3,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
60,2.933333333333333,7,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,6.216666666666667,1,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
46,0.8166666666666667,3,0,1.4,93.444,-36.1,4.966,5228.1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
44,5.6,3,1,-2.9,92.963,-40.8,1.268,5076.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,1.8333333333333333,5,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
35,2.0833333333333335,2,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
43,6.116666666666666,2,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
25,6.0,5,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
27,7.3,2,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
28,2.6166666666666667,2,0,-1.8,93.369,-34.8,0.636,5008.7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
28,2.4833333333333334,1,0,-1.8,92.89299999999999,-46.2,1.281,5099.1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
37,3.0,2,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40,1.8833333333333333,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,3.2,2,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
29,3.216666666666667,4,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
45,4.0,1,0,1.1,93.994,-36.4,4.86,5191.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
51,1.8333333333333333,1,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
42,4.2,2,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,2.0166666666666666,5,0,-1.8,92.89299999999999,-46.2,1.244,5099.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
27,3.433333333333333,2,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37,3.5166666666666666,1,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21,3.4833333333333334,2,0,-1.7,94.215,-40.3,0.797,4991.6,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
69,4.283333333333333,3,0,-3.4,92.431,-26.9,0.72,5017.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
50,3.966666666666667,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
32,1.8166666666666667,1,0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
36,5.9,3,0,-2.9,92.20100000000001,-31.4,0.873,5076.2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
39,14.1,2,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
26,1.9166666666666667,2,0,-1.8,93.749,-34.6,0.659,5008.7,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
44,2.1333333333333333,2,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
30,3.8,1,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
50,32.96666666666667,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
44,2.3833333333333333,1,0,1.4,94.465,-41.8,4.864,5228.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,1.3,1,0,-1.8,92.89299999999999,-46.2,1.25,5099.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
33,2.5833333333333335,3,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,2.8833333333333333,1,0,-1.8,92.84299999999999,-50.0,1.538,5099.1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
41,6.116666666666666,3,0,1.4,94.465,-41.8,4.865,5228.1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
31,4.383333333333334,1,0,-1.8,92.89299999999999,-46.2,1.266,5099.1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
46,3.2666666666666666,2,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,3.033333333333333,1,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
42,0.8333333333333334,3,0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
41,2.0166666666666666,1,0,1.4,93.444,-36.1,4.966,5228.1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,1.9,4,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,2.4166666666666665,1,0,-1.8,92.89299999999999,-46.2,1.291,5099.1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
